Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,Months Of Supply,Months Of Supply Mom,Months Of Supply Yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
1,0.984827335,0.00757637,0.011810186,Portland,52,-0.087719298,0.3,51,0.108695652,-0.105263158,57.5,1.5,5.5,123.5579254,-0.011536597,-0.048690117,191450,-0.037697914,0.23516129,109.5376239,-0.013037922,-0.035517777,158500,0.003164557,0.1573567,,,,46,-0.041666667,0.12195122,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Brentwood",neighborhood,0.326923077,0.046221323,0.176923077,Oregon,OR,34354
1,0.988528185,0.007494304,0.021464934,Portland,33,0,0.269230769,39,-0.133333333,-0.360655738,58,7,-29,116.3105413,0.020799966,0.159872769,193000,-0.035,-0.035,97.27947238,-0.051417056,-0.024363053,236000,-0.006315789,0.085057471,,,,39,0,0.114285714,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Pleasant Valley",neighborhood,0.333333333,0.090909091,0.064102564,Oregon,OR,34424
1,0.993754252,-0.004813726,0.01347677,Portland,56,0.056603774,0.696969697,18,-0.052631579,-0.052631579,21,-6,-7.5,153.9649846,0.019931403,0.160353031,259900,-0.054909091,-0.054565296,138.6994088,0.002967049,0.05888796,256500,0.017857143,0.066528067,,,,39,-0.235294118,0.695652174,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Roseway",neighborhood,0.428571429,-0.043126685,0.277056277,Oregon,OR,34599
1,0.980864679,0.001082976,0.020612198,Portland,33,0.1,0.1,43,-0.022727273,0.162162162,115,49,51.5,354.5793363,0.0309876,0.176614476,321500,0.089830508,0.007836991,302.7823241,0.003118257,0.08425258,257500,-0.002904163,-0.197819315,,,,32,-0.03030303,-0.03030303,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Downtown Portland",neighborhood,0.151515152,-0.015151515,0.118181818,Oregon,OR,34783
1,0.987651,-0.004878433,-0.009236847,Portland,27,-0.035714286,0.6875,18,0.285714286,-0.181818182,17,9,-37.5,139.978034,0.048839181,0.082619254,269900,0.038476337,-0.049647887,133.3675565,-0.024474288,-0.014753138,243000,-0.006134969,0.002061856,,,,31,0.148148148,0.409090909,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - South Tabor",neighborhood,0.333333333,0.011904762,-0.041666667,Oregon,OR,34813
1,0.964770712,-0.004081737,-0.000772213,Portland,16,-0.058823529,1.666666667,26,0.130434783,0.3,31.5,24.5,-4,184.660198,0.087647922,0.185764684,311950,0.159665428,0.121718806,143.7165775,-0.053161372,-0.03181201,279500,-0.083606557,0.048977294,,,,24,-0.076923077,0.411764706,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Hayhurst",neighborhood,0.1875,-0.106617647,0.1875,Oregon,OR,35020
1,0.975127154,0.003480931,-8.31E-05,Portland,53,-0.14516129,-0.131147541,62,-0.101449275,-0.162162162,38,-17.5,-58.5,117.3469388,0,0.127658271,139000,0.026587888,-0.006433167,115.780446,0.092316784,0.208003875,121500,-0.06502501,0.008298755,,,,59,0.053571429,-0.016666667,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Lents",neighborhood,0.301886792,-0.020693853,0.006804825,Oregon,OR,35022
1,1.000632623,-0.000305853,0.017162734,Portland,57,0.036363636,0.357142857,19,-0.321428571,-0.457142857,8,-2,-11,180.8281569,0.018081967,0.007937452,364500,0.00621118,0.17961165,164.9241147,-0.044982855,0.043423017,350000,0.019575856,0.029411765,,,,59,-0.078125,0.512820513,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Richmond",neighborhood,0.438596491,-0.015948963,0.248120301,Oregon,OR,35064
1,0.985240723,-0.005759076,0.010648489,Portland,14,-0.517241379,-0.3,21,-0.222222222,0.4,15,0.5,-13,195.594379,0.00094841,0.054508851,515000,0.010993325,0.062074655,171.3208979,-0.093615253,-0.010660307,459500,-0.10776699,-0.098135427,,,,39,0.026315789,1.4375,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Alameda",neighborhood,0.214285714,-0.130541872,-0.035714286,Oregon,OR,35143
1,0.964158548,0.004983306,0.022323935,Portland,48,-0.020408163,0.371428571,41,-0.240740741,-0.196078431,37,-1,-25,183.9360223,0,-0.040314706,549900,-0.083347225,-0.188333493,173.5568467,-0.01929397,0.035492782,609000,0.068421053,0.207135778,,,,43,-0.085106383,0.194444444,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Forest Park",neighborhood,0.208333333,0.045068027,0.151190476,Oregon,OR,35196
1,1.000980905,0.001147931,0.013873379,Portland,14,0.272727273,0.272727273,4,-0.2,-0.555555556,9,-4.5,-92,163.9125263,-0.085106705,0.17206659,299000,0,0.208324914,179.8515223,0.037932601,0.279736274,313000,0.006430868,0.22745098,,,,17,0.214285714,0.214285714,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Boise",neighborhood,0.5,0.045454545,0.227272727,Oregon,OR,35201
1,0.99417611,-0.007960735,0.013200025,Portland,31,-0.225,0.823529412,16,0.230769231,-0.333333333,27,0,-7.5,137.2620791,0.02618588,0.073694485,269450,0.127405858,0.085397784,137.8236058,-0.029721816,0.067306003,229900,-0.000434783,-0.129166667,,,,28,0.037037037,0,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Creston-Kenilworth",neighborhood,0.35483871,-0.09516129,0.119544592,Oregon,OR,35304
1,0.990403375,-0.007105624,0.015650861,Portland,33,0.178571429,0,27,-0.035714286,0.038461538,21,5,-21,172.4356403,-0.010644659,0.031677825,380000,0.013603628,0.088825215,157.4463587,-0.077311563,-0.011778905,367500,-0.016722408,0.035211268,,,,41,-0.196078431,0.322580645,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Mount Tabor",neighborhood,0.272727273,-0.084415584,0.090909091,Oregon,OR,35328
1,0.995576712,-0.013193688,0.008310589,Portland,48,0,0.5,33,0.137931034,0.1,7.5,-1.5,-31.5,151.4720187,-0.025043038,0.09584133,327500,0.007692308,0.215438857,142.2144769,-0.051376474,0.030529869,302500,-0.0546875,0.142479464,,,,54,0.08,0.542857143,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Concordia",neighborhood,0.333333333,-0.104166667,0.083333333,Oregon,OR,35334
1,0.966185563,0.004574124,0.081669967,Portland,12,0,-0.571428571,16,-0.058823529,-0.272727273,120,-3,86,166.0626807,-0.049487792,0.124632254,222450,0.085159005,0.436087799,146.0044786,-0.011613635,-0.01446977,172499.5,-0.26282265,-0.450638535,,,,8,-0.272727273,-0.272727273,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Hayden Island",neighborhood,0,0,0,Oregon,OR,35357
1,0.99326443,-0.007169082,0.006246681,Portland,30,-0.090909091,0.363636364,12,0,-0.4,11,4,-22,194.2868247,-0.045977993,-0.030933096,370000,0.088267302,0.06017192,194.7859349,0.099763878,0.050075672,333000,-0.075,-0.041726619,,,,21,0,-0.222222222,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Sunnyside",neighborhood,0.333333333,-0.090909091,0.060606061,Oregon,OR,35425
1,0.983193119,-0.008918208,0.016924163,Portland,23,-0.206896552,0.095238095,25,-0.074074074,-0.074074074,14,4,-35,178.1170483,0.001158605,-0.045180289,519000,-0.009541985,0.054878049,203.1733746,0.033023736,0.035437859,488700,0.007628866,0.166348449,,,,27,-0.1,0.285714286,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Eastmoreland",neighborhood,0.173913043,-0.136431784,-0.016563147,Oregon,OR,35485
1,0.967916583,0.003108176,-4.16E-05,Portland,65,0.083333333,0.382978723,82,-0.035294118,-0.012048193,52,18,-63,243.0278884,0.016988863,0.190914193,379000,0.010666667,0.311418685,246.3054187,0.173443129,0.137566138,420000,0.147540984,0.265060241,,,,61,-0.089552239,0.12962963,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Corbett",neighborhood,0.138461538,-0.028205128,0.010801964,Oregon,OR,35611
1,0.9960996,-0.007764916,0.015077715,Portland,278,-0.034722222,0.182978723,179,-0.005555556,-0.171296296,17,3,-27,175.6622029,0.002578819,0.190692042,349900,0.002578797,0.174161074,165.4571843,0.016967464,0.088204465,338950,0.010283159,0.122350993,,,,297,-0.016556291,0.302631579,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Northeast Portland",neighborhood,0.345323741,-0.057454037,0.128302464,Oregon,OR,35655
1,1.003685192,0.004695135,0.028490174,Portland,246,-0.105454545,0.236180905,226,-0.00877193,-0.120622568,32,0,-31,141.815235,-0.045533877,0.061633603,229000,0.040909091,0.041382447,138.6538042,0.009899548,0.053001059,218000,-0.022421525,-0.037952339,,,,281,-0.027681661,0.455958549,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - North Portland",neighborhood,0.386178862,0.015269771,0.180148711,Oregon,OR,35802
1,0.984827335,0.00757637,0.011810186,Portland,52,-0.087719298,0.3,51,0.108695652,-0.105263158,57.5,1.5,5.5,123.5579254,-0.011536597,-0.048690117,191450,-0.037697914,0.23516129,109.5376239,-0.013037922,-0.035517777,158500,0.003164557,0.1573567,,,,46,-0.041666667,0.12195122,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Brentwood-Darlington",neighborhood,0.326923077,0.046221323,0.176923077,Oregon,OR,44892
1,0.996441961,-0.007213863,0.023711593,Portland,219,-0.004545455,0.319277108,139,0.007246377,-0.136645963,22,2,-9,148.0076493,-0.000632111,0.034711157,288250,-0.035953177,0.048181818,142.5304425,-0.009146656,0.034823209,275000,0,0.135190918,,,,214,-0.119341564,0.455782313,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Central Northeast Portland",neighborhood,0.392694064,-0.039124118,0.205947076,Oregon,OR,155942
1,0.97465646,0.001604905,0.02176522,Portland,319,-0.053412463,0.131205674,271,-0.090604027,-0.308673469,60,-1,-27.5,298.9555958,0.067586021,0.087082346,418900,-0.047954545,0.117066667,261.682243,0.078328337,0.159554417,395800,0,0.095640138,,,,267,-0.11,-0.039568345,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Neighbors West-Northwest",neighborhood,0.163009404,0.005739375,0.063718624,Oregon,OR,155943
1,0.988794523,-0.000786022,0.01214505,Portland,479,-0.024439919,0.244155844,353,0.026162791,-0.210290828,22,1,-29.5,148.3575944,-0.026154261,0.038494706,259900,0.000770119,0.040016006,147.8743068,0.006942154,0.062607372,245000,-0.011698265,0.005128205,,,,482,-0.088846881,0.196029777,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Southeast Uplift",neighborhood,0.296450939,-0.023304661,0.080866524,Oregon,OR,155947
1,1.049494471,0.002822037,0.070243334,Portland,10,0.111111111,0.428571429,4,0,0.333333333,5,-9,-34.5,184.4380323,0.202939,0.426668481,294950,0.072935613,0.134859561,154.935116,-0.121692323,0.020117348,324250,-0.13877822,0.070132013,,,,12,0.090909091,0.714285714,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Vernon",neighborhood,0.6,0.155555556,0.314285714,Oregon,OR,155956
1,1.003067851,-0.009172932,0.036757458,Portland,7,-0.363636364,0,12,0.090909091,0.333333333,78.5,13.5,-121.5,106.4783428,-0.041746903,0.162652883,174450,0.118627765,-0.127313657,100.5961252,0,-0.03621005,157000,0.10719323,-0.071005917,,,,8,0,1.666666667,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Glenfair",neighborhood,0.285714286,-0.168831169,0.142857143,Oregon,OR,155964
1,0.989577079,0.005024269,0.013219964,Portland,11,-0.266666667,-0.214285714,9,0.125,0,7,-6,-53,191.0315802,-0.054236051,0.138037247,319500,0,-0.136136271,207.460733,0.202182959,0.336475825,331000,0,-0.12698308,,,,9,-0.307692308,-0.1,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Buckman",neighborhood,0.363636364,0.03030303,0.149350649,Oregon,OR,155965
1,1.005990585,-0.007574179,0.00357123,Portland,2,-0.333333333,-0.5,3,-0.25,-0.769230769,170,161,-214,167.8358209,0,0.059620183,224900,-0.042978723,-0.160820896,185.0425135,-0.032492001,0.344243952,311450,-0.078550296,-0.023514657,,,,5,0,-0.285714286,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Crestwood",neighborhood,0.5,0.166666667,0.25,Oregon,OR,156018
1,0.978198581,-0.002536966,-0.00475378,Portland,12,0.090909091,0.714285714,17,-0.260869565,-0.055555556,51.5,-23,32.5,161.6296456,0.162542008,-0.040289025,319900,0.04066363,-0.058840836,153.6142651,0.098341996,0.108595559,289500,0.06043956,0.426108374,,,,14,-0.125,0.166666667,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - West Portland Park",neighborhood,0.166666667,-0.106060606,0.023809524,Oregon,OR,156019
1,0.983687625,0.006401779,0.013222106,Portland,75,-0.085365854,0.056338028,80,-0.139784946,-0.230769231,54,-5.5,-48,105.7987287,-0.01651886,0.017716647,154960,-0.000258065,0.033755837,97.26443769,0,-0.011578922,145000,-0.003436426,0.115384615,,,,85,0,0.049382716,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Powellhurst-Gilbert",neighborhood,0.32,0.027317073,0.122816901,Oregon,OR,156042
1,1.009300266,0.069883466,-0.0427735,Portland,2,-0.5,-0.6,6,0.2,0.5,214.5,205.5,116.5,74.59826947,-0.375667943,,239900,0.090950432,,114.9509129,0.235138049,0.19954286,237375,0.622184029,0.30785124,,,,5,-0.166666667,,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - East Columbia",neighborhood,0.5,0,0.1,Oregon,OR,156045
1,1.012355993,-0.007273668,0.035048948,Portland,17,0,0.545454545,10,0.111111111,0.25,24,10,-30,141.2606165,0.011426014,0.081420988,317450,0.085299145,0.094843939,152.2007162,0.028679599,0.100827313,340000,0.065830721,0.235743518,,,,19,0.055555556,1.111111111,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Humboldt",neighborhood,0.411764706,-0.058823529,0.139037433,Oregon,OR,156051
1,0.975685412,-0.002442432,0.006077437,Portland,307,-0.049535604,0.490291262,328,-0.043731778,-0.173803526,41.5,6.5,-27,175.0324254,0.03419682,0.062848704,349900,0.016264885,0.125442264,160.9848485,0.015000442,0.006220237,340000,0,0.122112211,,,,336,-0.058823529,0.333333333,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Lair Hill",neighborhood,0.185667752,-0.031050514,0.069162898,Oregon,OR,156063
1,0.994203577,0.003206486,-0.027157785,Portland,29,0.16,0.45,25,-0.038461538,-0.193548387,71,-1,12,113.4380454,0.102689795,0.233388108,170000,0.000588582,0.192982456,92.97520661,0.047338357,-0.052036593,160000,0.176470588,0.219512195,,,,29,0.115384615,0.318181818,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Mill Park",neighborhood,0.275862069,-0.004137931,-0.174137931,Oregon,OR,156072
1,1.005179317,-0.002029276,0.03871448,Portland,16,0.333333333,0.777777778,18,0,0.285714286,28,0.5,-101.5,103.0920299,0.024269201,0.083385578,212700,-0.012993039,0.120653319,100.4610858,0.018273875,0.099657873,212250,0.156675749,0.135026738,,,,20,-0.047619048,0.538461538,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Russell",neighborhood,0.1875,-0.0625,-0.034722222,Oregon,OR,156088
1,0.970461282,0.001050393,0.003914606,Portland,54,-0.142857143,0.255813953,51,-0.037735849,-0.385542169,31,0,-67,110.1248781,0.117123878,0.052365418,149900,0,0.034506556,99.06542056,0.009245571,0.024191455,176500,-0.002824859,0.103125,,,,54,0.038461538,-0.052631579,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Hazelwood",neighborhood,0.333333333,0.031746032,0.217054264,Oregon,OR,156102
1,0.986693909,-0.0119885,0.002948372,Portland,6,-0.4,-0.333333333,11,-0.153846154,0.1,19,9,-12,142.6529957,0,-0.002737773,359900,-0.076942806,0.650917431,139.0456989,-0.024090146,0.055771553,325350,0.008290075,0.141578947,,,,15,0,1.142857143,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Markham",neighborhood,0.333333333,-0.166666667,0.222222222,Oregon,OR,156105
1,1.000229924,-0.013206114,-0.011092806,Portland,25,0.041666667,-0.074074074,13,0.625,-0.458333333,21.5,7.5,-38,169.7492163,-0.058929701,0.299762608,329000,0.044444444,0.22761194,160.4523227,-0.050857562,0.09858172,329000,0.036057314,0.175,,,,19,0.117647059,-0.296296296,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - King",neighborhood,0.36,-0.181666667,-0.01037037,Oregon,OR,156121
1,0.967756746,0.021383191,-0.005017883,Portland,9,0.125,-0.181818182,6,0,-0.538461538,22.5,1.5,-51.5,217.6848875,0.013298109,0.452657212,325000,0.051779935,-0.097222222,166.5057646,-0.012894184,-0.102733736,330000,-0.007518797,-0.095890411,,,,9,0.285714286,0,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Kerns",neighborhood,0.333333333,0.083333333,0.151515152,Oregon,OR,156146
1,0.995558594,-0.006355028,0.017542867,Portland,28,0.037037037,0.12,18,-0.142857143,0,16,9,1,176.2178919,-0.010648023,0.059681383,399000,-0.03202329,-0.0025,170.3389384,-0.046101945,-0.00990492,433500,0.044578313,0.234163701,,,,37,-0.119047619,0.761904762,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Beaumont-Wilshire",neighborhood,0.321428571,-0.085978836,0.121428571,Oregon,OR,156148
1,0.968978133,0.000514865,0.004393003,Portland,25,-0.074074074,0,33,0,-0.083333333,21,-11,-25,172.3671948,0.000793229,0.031680722,319000,0.203773585,0.143369176,160.9848485,0.000661376,-0.055250215,253500,-0.050561798,-0.043396226,,,,36,0.058823529,0.161290323,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Multnomah Village",neighborhood,0.28,0.131851852,0.24,Oregon,OR,156154
1,0.965257738,-0.010832935,0.00772248,Portland,6,-0.142857143,0.2,6,0.2,-0.538461538,76,-15,50,209.4241057,0,0.29331218,390000,-0.203919167,0.147396293,235.4651163,0.234300042,0.516454585,403000,0.493145609,0.465454545,,,,7,0.4,-0.222222222,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Homestead",neighborhood,0.166666667,-0.119047619,0.166666667,Oregon,OR,156172
1,0.995836455,0.023665953,0.043559289,Portland,4,-0.555555556,-0.555555556,11,1.2,0.833333333,74.5,20.5,-8,123.9372139,0.14438794,0.014775846,170000,0.046475839,0.313248358,120.2672569,0.592994484,0.233968881,134475,0.2225,0.201742627,,,,9,0.8,1.25,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Sumner",neighborhood,0,-0.111111111,0,Oregon,OR,156186
1,0.983663923,0.005165731,-0.00586598,Portland,16,-0.157894737,0.142857143,15,-0.166666667,-0.318181818,39,0,-12,125,-0.007058824,-0.086415445,185000,-0.025032938,-0.195302305,128.7375415,-0.126504488,-0.080709974,220950,-0.029644269,0.156806283,,,,21,0.235294118,-0.16,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Cathedral Park",neighborhood,0.3125,-0.003289474,0.026785714,Oregon,OR,156188
1,0.968872317,-0.002442794,-0.082715362,Portland,9,0,2,14,-0.125,0.166666667,78,-17,35,172.7265875,0.005825536,0.060951107,374925,0.139589666,0.270932203,193.8051686,0.099403866,0.211360476,369500,0.074127907,0.994601889,,,,14,-0.066666667,1.8,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Collins View",neighborhood,0.222222222,0.111111111,-0.111111111,Oregon,OR,156220
1,1.002703901,0.011076404,0.015826032,Portland,14,-0.066666667,0.4,8,0.142857143,-0.2,51.5,-19.5,44.5,140.4536654,-0.171100432,0.056424912,256000,0.015873016,-0.185944829,148.222971,0.025394519,-0.068223897,272450,-0.082659933,-0.128090247,,,,12,-0.2,0,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - North Tabor",neighborhood,0.285714286,0.019047619,-0.014285714,Oregon,OR,156232
1,0.997131644,0.000642035,0.0258011,Portland,80,-0.024390244,0.31147541,66,0.047619048,-0.057142857,24,-6,-94.5,107.2424893,0.013408737,0.040049802,149900,-0.031653747,0,100.0562114,0.055647827,0.021879932,143700,0.026428571,0.026428571,,,,69,-0.103896104,0.533333333,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Centennial",neighborhood,0.4375,0.022865854,0.191598361,Oregon,OR,156236
1,0.994497878,-0.01149062,0.053611828,Portland,7,0.166666667,0,3,-0.4,-0.666666667,82,-29.5,-3.5,130.2092383,0.181041593,0.021022198,363000,-0.057142857,0.092057762,155.9090909,0.224935595,0.641071276,338000,-0.25419241,0.073015873,,,,4,-0.2,-0.333333333,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Far Southwest",neighborhood,0.285714286,-0.047619048,0.285714286,Oregon,OR,156240
1,0.956087389,-0.010218072,-0.001428814,Portland,21,0,-0.086956522,26,0.130434783,0,29,-4.5,-10,313.4279116,0.050789461,0.435878234,599900,-0.040006401,0.142775502,271.3815789,0.277089783,0.228897716,557500,-0.002683363,0.132048653,,,,23,-0.08,0.15,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Hillside",neighborhood,0.142857143,0.047619048,-0.074534161,Oregon,OR,156256
1,0.970001211,-0.009384043,0.014166521,Portland,49,-0.02,0.884615385,31,-0.184210526,-0.436363636,112.5,27.5,-7.5,111.9046452,-0.017080301,-0.106588359,234900,0.095104895,0.222005462,119.5108696,-0.021197788,0.024378882,197000,0.01285347,0.143686502,,,,34,-0.227272727,0.133333333,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Wilkes",neighborhood,0.102040816,-0.057959184,0.102040816,Oregon,OR,156259
1,0.987919444,0.004809641,-0.003405823,Portland,54,-0.035714286,0.421052632,33,-0.195121951,-0.326530612,11,-10.5,-13,177.1958687,-0.018633391,-0.024570015,332000,-0.051157474,0.021538462,187.1762639,0.034755564,0.186654371,324500,0.018838305,0.088926174,,,,45,-0.262295082,-0.02173913,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Westmoreland",neighborhood,0.203703704,-0.010582011,0.045808967,Oregon,OR,156262
1,0.979433062,-0.010224522,0.015230357,Portland,16,0.6,0,9,0.285714286,-0.4,66,-26,21,188.8045541,0,0.585958254,349000,-0.001287738,0.17114094,206.0653188,0.041169606,0.496684947,376430,-0.033859698,0.307048611,,,,15,-0.166666667,0.153846154,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Eliot",neighborhood,0.4375,0.0375,0.1875,Oregon,OR,156270
1,0.963337906,0.008462396,0.003819173,Portland,16,0,0.142857143,16,-0.157894737,-0.384615385,146,-18,51,185.8861922,-0.094145799,0.272342885,484000,-0.203161014,-0.119199272,175.3037292,0,0.096490872,507500,0.16733755,0.284810127,,,,14,-0.222222222,0.4,7/1/12,90,9/30/12,,,,All Residential,"Portland, OR - Forest Highlands",neighborhood,0.0625,0,-0.008928571,Oregon,OR,190804
